X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-121.779572704,37.672473461,938,1376157446,KENAI RIVER HOLDINGS LLC,TUSCANY VILLA SENIOR LIVING,31,790 HOLMES STREET,,LIVERMORE,Alameda,94550,9253713090,37.672473461215,-121.779572703773,Alameda County
-117.993313818,33.6975026470001,939,1952032310,URHOME LLC,THE TAYLOR COTTAGE,6,7752 TAYLOR DR,,HUNTINGTON BEACH,Orange,92648,714-465-2842,33.697502647386,-117.993313818236,Orange County
-117.208614795,32.85306316,940,1679109979,KDPKI INC,UC CARE SENIOR LIVING I,6,3664 GOVERNOR DR,,SAN DIEGO,San Diego,92122,8587503455,32.85306316002,-117.2086147951,San Diego County
-119.732005605,36.7259983000001,941,1427057405     ,TWILIGHT HAVEN INC                 ,TWILIGHT HAVEN                     ,116,1717 S WINERY AVE,,FRESNO              ,Fresno,93727,5592518417,36.725998300466,-119.73200560535,Fresno County
-121.472271011,38.6295847540001,942,1790144137,TWIN RIVERS AT NATOMAS INC         ,TWIN RIVERS AT NATOMAS INC         ,48,421 SAN JUAN RD,,SACRAMENTO          ,Sacramento,95834,9169938435,38.629584754179,-121.472271010965,Sacramento County
-117.207563118,32.8546356890001,943,1083364004,KDPK II INC,UC CARE SENIOR LIVING II,6,3739 MILLIKIN AVE,,SAN DIEGO,SAN DIEGO,92122,858-583-6431,32.854635688874,-117.207563117709,San Diego County
-117.205846672,32.854618003,944,1740997097,KDPKIV INC,UC CARE SENIOR LIVING IV,6,3810 GOVERNOR DR,,SAN DIEGO,SAN DIEGO,92122,858-546-2463,32.854618003059,-117.205846671577,San Diego County
-117.528113917,33.8182533500001,945,1316658180,UNITY HOME CARE INC,UNITY HOME CARE INC,6,2039 COG HILL DRIVE,,CORONA,RIVERSIDE,92883,714-206-0411,33.81825335036,-117.528113917228,Riverside County
-121.350026401,38.7181955940001,946,1033803440,UNITY MEMORY CARE INC,UNITY MEMORY HOME CARE,6,8161 CHIMANGO COURT,,ANTELOPE,SACRAMENTO,95843,916-868-4236,38.71819559425,-121.350026401389,Sacramento County
-117.209128354,32.854006962,947,1154947596,KDPK III INC                       ,UC CARE SENIOR LIVING III          ,0,6325 DENNISON ST,,SAN DIEGO           ,San Diego ,92122,8585836431,32.854006962317,-117.209128354308,San Diego County
-118.430878333,34.2104867730001,948,1811270077,WOODMAN AVENUE CORPORATION         ,VALLEY VIEW RETIREMENT CTR         ,116,7720 WOODMAN AVE,,PANORAMA CITY       ,Los Angeles,91402,8189976756,34.210486772568,-118.430878333017,Los Angeles County
-118.370295697,34.1821905990001,949,1275026957,VALLEY VISTA RESIDENTIAL           ,VALLEY MANOR GUEST HOME            ,58,6130 VINELAND AVE,,NORTH HOLLYWOOD     ,Los Angeles,91606,8187668161,34.182190599005,-118.370295697064,Los Angeles County
-118.623413499,34.194616393,950,1346028917,"VALLEY SILVERTOWN, INC",VALLEY SILVERTOWN,183,6833 FALLBROOK AVE,,WEST HILLS,LOS ANGELES,91307,818-883-4123,34.194616393277,-118.623413498804,Los Angeles County
-118.414778122,34.192160621,951,1215446109,WELLBE HOME INC,VAN NOORD MANOR,6,6700 VAN NOORD AVE,,NORTH HOLLYWOOD,Los Angeles,91606,8184140005,34.192160621375,-118.41477812194,Los Angeles County
-118.581860214,34.1756351130001,952,1639819014,HAPPY LIFE SENIOR CARE INC,VALLEY VIEW ASSISTED LIVING,6,20565 CALIFA ST,,WOODLAND HILLS,Los Angeles,91367,7472261408,34.175635112531,-118.581860213811,Los Angeles County
-118.398179691,34.171537535,953,1982273611,VALLEY VILLAGE SENIOR LIVING INC,VALLEY VILLAGE SENIOR LIVING INC,6,5541 VANTAGE AVE,,VALLEY VILLAGE,Los Angeles,91607,8183017551,34.171537535345,-118.398179690539,Los Angeles County
-117.000371775,33.730617368,954,1528794559,HAIDE UY,VANDELON HOME CARE,6,1024 HALSTEAD WAY,,HEMET,RIVERSIDE,92545,951-765-6356,33.730617367537,-117.000371775124,Riverside County
-116.9595016,33.7366496990001,955,1114594579,VANDELON HOMECARE INC,VANDELON HOMECARE INC,6,1335 E WHITTIER AVE,,HEMET,Riverside,92543,9516237318,33.736649698824,-116.959501600456,Riverside County
-116.959339534,33.7366502100001,956,1114594579,VANDELON HOMECARE INC,VANDELON HOMECARE INC II,6,1365 E WHITTIER AVE,,HEMET,Riverside,92543,9516327318,33.736650209909,-116.959339533932,Riverside County
-117.067848778,32.791190256,957,1801298369,"GREATER SOLUTIONS, LLC             ",VIBRANT LIVING                     ,6,6236 LANCE PLACE,,SAN DIEGO           ,San Diego ,92120,6199718431,32.791190255802,-117.067848777896,San Diego County
-118.475095974,34.255534557,958,1457066847,VELVET CARE,VELVET CARE,6,15731 LEMARSH ST,,NORTH HILLS,LOS ANGELES,91343,818-810-0074,34.255534556813,-118.475095973571,Los Angeles County
-118.291572108,34.0466005330001,959,1881188662,VERMONT CARE CENTER INC            ,VERMONT CARE CENTER                ,76,1316 S VERMONT AVE,,LOS ANGELES         ,Los Angeles,90006,2133841682,34.04660053274,-118.291572108069,Los Angeles County
-118.020294829,33.8076795800001,960,1154021863,VICTORIA CARING HOME LLC,VICTORIA CARING HOME,6,6462 FERNE AVENUE,,CYPRESS,ORANGE,90630,213-446-1695,33.807679579504,-118.020294829281,Orange County
-118.253840552,34.127559198,961,1629346259,VICTOR ROYALE LLC                  ,VICTOR ROYALE LLC                  ,60,120 E LAUREL ST,,GLENDALE            ,Los Angeles,91205,8182437442,34.127559198126,-118.25384055183,Los Angeles County
-119.881743947,36.8198260790001,962,1750167482,VICTORIA CARE HOME 2 INC,VICTORIA CARE HOME 2 INC,6,5056 W. ROBERTS AVE,,FRESNO,FRESNO,93722,559-960-3789,36.819826078983,-119.881743946989,Fresno County
-119.887855109,36.835853242,963,1396229548,"VICTORIA'S CARE HOME, INC          ","VICTORIA'S CARE HOME, INC          ",6,6722 N DELBERT AVE,,FRESNO              ,Fresno,93722,5594959859,36.835853241773,-119.887855108775,Fresno County
-119.883594587,36.833483426,964,1396229548,"VICTORIA'S CARE HOME, INC          ",VICTORIA'S CARE HOME               ,6,5161 W PALO ALTO AVE,,FRESNO              ,Fresno,93722,5599603789,36.833483426288,-119.883594587391,Fresno County
-119.886478968,36.83607993,965,1396229548,"VICTORIA'S CARE HOME, INC          ","VICTORIA'S CARE HOME, INC          ",6,6736 N WESTERN AVE,,FRESNO              ,Fresno,93722,5599603789,36.836079930345,-119.886478967912,Fresno County
-117.092096115,33.0796836700001,966,1720773427,VILLA BERNARDO OPCO LLC,VILLA BERNARDO,10,2960 BERNARDO AVE,,ESCONDIDO,SAN DIEGO,92029,858-925-8858,33.079683670346,-117.09209611504,San Diego County
-117.455982947,33.981664043,967,1245958214,VILLA DE ANZA HOLDINGS LLC,SAVANT OF JURUPA VALLEY,197,5881 EL PALOMINO DR,,RIVERSIDE,Riverside,92509,951-685-3333,33.981664042911,-117.455982946538,Riverside
-118.038532845,33.9227100950001,968,1821480542,LBJ HEALTHCARE PARTNERS INC        ,VILLA LUREN                        ,62,13749 CREWE ST,,WHITTIER            ,Los Angeles,90605,5629413813,33.922710094565,-118.038532844763,Los Angeles County
-118.152449698,33.7654418280001,969,1346677192,VILLA REDONDO CARE HOME            ,VILLA REDONDO CARE HOME            ,80,237 REDONDO AVENUE,,LONG BEACH          ,Los Angeles,90803,5624349931,33.765441828298,-118.152449698258,Los Angeles County
-117.336194821,34.1396946850001,970,1730783598,ORCHID COURT INC,VANDA ROYALE,16,2020 WEST MESA ST,,SAN BERNARDINO,San Bernardino,92408,9098876287,34.139694685182,-117.336194821324,San Bernardino County
-122.087040442,37.3706762480001,971,1235685611,VILLA SIENA                        ,VILLA SIENA                        ,77,1855 MIRAMONTE AVE,,MOUNTAIN VIEW       ,Santa Clara,94040,6509616484,37.370676248041,-122.087040442082,Santa Clara County
-118.347483006,33.813058331,972,1871166645,MADISON RETIREMENT FACILITY INC,VILLA SORRENTO,145,23450 MADISON ST,,TORRANCE,Los Angeles,90505,310-539-6826,33.81305833059,-118.347483006468,Los Angeles County
-117.933544646,33.786569924,973,1457017592,VIOLET RESIDENTIAL CARE INC,VIOLET RESIDENTIAL CARE INC,6,12141 ORA DRIVE,,GARDEN GROVE,Orange,92840,3109720128,33.786569923994,-117.933544645986,Orange County
-123.016293013,38.782726903,974,1023219789,WESTERN LIVING CONCEPTS INC,VINE RIDGE SENIOR LIVING,99,247 TREADWAY DR,,CLOVERDALE,SONOMA,95425,707-791-4787,38.782726902879,-123.01629301301,Sonoma County
-118.198049179,33.818554428,975,1174057186,3360 MAGNOLIA AVE INC              ,VISTA DEL MAR SENIOR LIVING        ,300,3360 MAGNOLIA AVE,,LONG BEACH          ,Los Angeles,90806,5625951559,33.818554428322,-118.19804917937,Los Angeles County
-117.10483753,33.1031219860001,976,1720638208,DEL DIOS CARE LLC,VISTA DEL LAGO MEMORY CARE,96,1817 AVENIDA DEL DIABLO,,ESCONDIDO,San Diego,92029,7607412888,33.103121986195,-117.104837529876,San Diego County
-119.744026428,36.865293126,977,1447927496,VISTA ELDERLY CARE FACILITY,VISTA ELDERLY CARE FACILITY,6,8893 N SIERRA VISTA AVE,,FRESNO,Fresno,93720,559-360-1864,36.865293126025,-119.744026427969,Fresno County
-121.346038627,38.626670157,978,1457832230,SOLAR SENIOR LIVING LLC            ,WALNUT HOUSE                       ,110,3401 WALNUT AVE,,CARMICHAEL          ,Sacramento,95608,9164836612,38.626670156897,-121.346038627134,Sacramento County
-122.067594846,37.897212821,979,1699312033,RAZEL & RUZTIN LLC,WALNUT CREEK WILLOWS,72,2015 MT DIABLO BLVD,,WALNUT CREEK,Contra Costa,94596,9252568708,37.897212821011,-122.067594845811,Contra Costa County
-121.347003803,38.0335177380001,980,1639205925,COVENANT CARE CA. LLC              ,WAGNER HEIGHTS RESIDENT            ,80,2435 WAGNER HEIGHTS RD,,STOCKTON            ,San Joaquin,95209,2094775353,38.033517737889,-121.347003803284,San Joaquin County
-116.954327886,33.74921878,981,1073999470,VISTA MONTANA SENIOR LIVING        ,VISTA MONTANA SENIOR LIVING        ,120,155 N GIRARD ST,,HEMET               ,Riverside,92544,9516582274,33.749218780431,-116.954327885506,Riverside County
-118.614696403,34.19840736,982,1952912388,WEST HILLS ASSISTED LIVING         ,WEST HILLS ASSISTED LIVING         ,90,7055 SHOUP AVE,,WEST HILLS          ,Los Angeles,91307,8188837201,34.198407360445,-118.61469640332,Los Angeles County
-118.002420672,33.759050669,983,1912387929,WEST GLENN MANOR INC               ,WEST GLENN MANOR                   ,98,7242 WESTMINSTER BLVD,,WESTMINSTER         ,Orange,92683,7148982131,33.759050669036,-118.002420672217,Orange County
-119.02790118,35.3734594100001,984,1053021915,PATHWAY ASSISTED LIVING LLC,WESTCHESTER GARDENS,36,2228 TRUXTUN AVE,,BAKERSFIELD,Kern,93301,661-324-3091,35.373459409631,-119.027901179636,Kern County
-119.058662261,35.3023169590001,985,1083217376,WAY MAKER HOME CARE INC,WAY MAKER HOME CARE INC,6,5800 WINTER RIDGE DR,,BAKERSFIELD,Kern,93313,6614731112,35.302316958691,-119.058662261375,Kern County
-117.245099376,34.461978946,986,1225718877,"BRYANT, WILSON","WE SHARE, WE CARE",4,19196 PINE WAY,,APPLE VALLEY,SAN BERNARDINO,92308,760-810-7059,34.461978946096,-117.245099375604,San Bernardino County
-118.358372943,33.9616236250001,987,1881867554,AMERICARE GROUP INC                ,WESTCHESTER VILLA                  ,174,220 WEST MANCHESTER BLV,,INGLEWOOD           ,Los Angeles,90301,3102420606,33.96162362488,-118.358372942711,Los Angeles County
-121.99963932,37.2937570730001,988,1528672789,HALF MOON BAY HOLDINGS LLC,WESTGATE VILLA,60,5425 MAYME AVE,,SAN JOSE,Santa Clara,95129,4088248284,37.293757073252,-121.999639320187,Santa Clara County
-116.919290692,33.9266893610001,989,1093463697,ALL HEALTH VENTURES INC,WESTFIELD VILLA GARDENS,50,3863 W RAMSEY ST,,BANNING,Riverside,92220,951-849-7521,33.926689361188,-116.919290692042,Riverside County
-117.951051173,33.7612177680001,990,1245608058,"WESTMINSTER VILLA, INC.            ","WESTMINSTER VILLA, INC.            ",125,13881 DAWSON STREET,,GARDEN GROVE        ,Orange,92843,7145347880,33.761217768193,-117.951051172778,Orange County
-116.936492872,33.932607907,991,1023766722,ALL HEALTH GROUP OF COMPANIES,WESTHILLS VILLA GARDENS,30,5466 W WILSON ST,,BANNING,Riverside,92220,951-845-7734,33.932607906839,-116.936492871929,Riverside County
-119.765747376,36.844094958,992,1376251645,"FRESNO OPERATIONS, LP",WESTMONT OF FRESNO,155,7442 N MILLBROOK AVE,,FRESNO,FRESNO,93720,559-446-1266,36.844094957618,-119.765747375677,Fresno County
-122.283328437,37.994531243,993,1639887706,"PINOLE OPERATIONS, LP",WESTMONT OF PINOLE,100,2850 ESTATES AVE,,PINOLE,CONTRA COSTA,94564,510-758-1122,37.994531243106,-122.283328437378,Contra Costa County
-116.970484507,32.6621801090001,994,1265140347,"WESTMONT CHULA VISTA OPERATIONS, LP",WESTMONT AT SAN MIGUEL RANCH,105,2325 PROCTOR VALLEY RD,,CHULA VISTA,SAN DIEGO,91914,619-271-4385,32.662180109258,-116.970484506791,San Diego County
-117.293465639,33.872633168,995,1477260859,"RIVERSIDE OPERATIONS, LP",WESTMONT VILLAGE,225,17050 ARNOLD DRIVE,,RIVERSIDE,RIVERSIDE,92518,951-697-2100,33.872633168414,-117.293465639136,Riverside
-117.947805281,33.9390230380001,996,1366127201,WHITTEN LLC,WHITTEN HEIGHTS ASSISTED LIVING & MEMORY CARE,196,200 WEST WHITTIER BLVD,,LA HABRA,ORANGE,90631,562-691-1200,33.939023038344,-117.947805280773,Orange County
-117.980906841,33.9394128390001,997,1538792411,SYCAMORE SENIOR LIVING INC         ,WHITTIER GLEN ASSISTED LIVIN       ,0,10615 JORDAN RD,,WHITTIER            ,Los Angeles,90603,5629433724,33.939412838751,-117.980906841336,Los Angeles County
-118.344931471,34.0398297150001,998,1285162834,"AV HOLDING, INC                    ",WESTSIDE MANOR                     ,136,4836 W WASHINGTON BLVD,,LOS ANGELES         ,Los Angeles,90016,3239374506,34.039829715174,-118.344931471322,Los Angeles County
-121.433664216,38.527691196,999,1962900852,WHOLESOME ELDERLY CARE HOMES       ,WHOLESOME ELDERLY ON ARGO          ,6,5205 ARGO WAY,,SACRAMENTO          ,Sacramento,95820,9166702647,38.527691195965,-121.433664216396,Sacramento County
-117.076138564,33.126237599,1000,1639518004,"ESCONDIDO OPERATIONS, LP",WESTMONT TOWN COURT,200,500 E VALLEY PARKWAY,,ESCONDIDO,SAN DIEGO,92025,760-737-5110,33.126237598772,-117.076138563955,San Diego County
-118.60746961,34.2073451100001,1001,1225736440,TASH MANOR INC,WHOLESOME LIFE SENIOR LIVING,6,22040 COVELLO STREET,,CANOGA PARK,LOS ANGELES,91303,310-975-5452,34.207345109529,-118.607469610221,Los Angeles County
-121.257167655,38.675772184,1002,1164197000,WHOLESOME ELDERLY CARE HOMES,WHOLESOME ELDERLY ON KIFISIA,6,6024 KIFISIA WAY,,FAIR OAKS,Sacramento,95628,9166780268,38.675772183889,-121.257167654697,Sacramento County
-117.86629781,33.7630978290001,1003,1164136032,ALL HEALTH HOLDINGS CORP,WILLOW VIEW GARDENS MEMORY CARE & ASSISTED LIVING,130,2025 NORTH BUSH STREET,,SANTA ANA,ORANGE,92706,714-541-3357,33.763097829075,-117.866297810276,Orange County
-118.128014355,34.146963639,1004,1851525380,HOME FOR LIFE FOUNDATION           ,WILSON HOUSE                       ,8,54 N WILSON AVE,,PASADENA            ,Los Angeles,91106,3103377417,34.146963639253,-118.128014355026,Los Angeles County
-117.267753145,33.6034342240001,1005,1912761529,"WILDOMAR SENIOR ASSISTED LIVING, LLC",WILDOMAR SENIOR ASSISTED LIVING,200,32365 S PASADENA ST,,WILDOMAR,RIVERSIDE,92595,951-678-1555,33.603434224428,-117.267753145317,Riverside County
-118.617604421,34.2094687490001,1006,1750018545,WINDSCAPE SENIOR CARE INC,WINDSCAPE SENIOR CARE,6,7636 KENTLAND AVE,,WEST HILLS,Los Angeles,91304,818-912-6028,34.209468748518,-118.617604420808,Los Angeles County
-118.314278348,34.0554606650001,1007,1427627884,WILTON HAVEN INC,WILTON HAVEN INC,30,909 S WILTON PL,,LOS ANGELES,Los Angeles,90019,3237377555,34.055460665401,-118.314278348495,Los Angeles County
-118.152327239,34.685303902,1008,1639955172,"WILLOWVIEW HOME TWO, LLC","WILLOWVIEW HOME TWO, LLC",6,44148 12TH ST WEST,,LANCASTER,LOS ANGELES,93534,818-667-5411,34.685303901641,-118.152327238653,Los Angeles County
-116.528259486,33.8207969650001,1009,1497078877,WINDSOR CT ASST LIVING             ,WINDSOR CT ASST LIVING             ,150,201 SOUTH SUNRISE WAY,,PALM SPRINGS        ,Riverside,92262,7603278351,33.820796964607,-116.528259486206,Riverside County
-117.123438649,33.1542539010001,1010,1730584129,WOODLAND GARDEN I & II LLC         ,WOODLAND GARDEN I                  ,6,1717 KATY PLACE,,ESCONDIDO           ,San Diego ,92026,7607358414,33.154253900589,-117.123438649403,San Diego County
-118.270160872,34.049557081,1011,1346416112,"WINDSOR HALL CARE HOME, INC        ",WINDSOR HALL CARE HOME             ,82,1415 JAMES M WOOD BLVD,,LOS ANGELES         ,Los Angeles,90015,2133831547,34.049557081447,-118.270160871684,Los Angeles County
-117.123554236,33.1541099410001,1012,1730584129,WOODLAND GARDEN I & II LLC         ,WOODLAND GARDEN II                 ,6,1709 KATY PLACE,,ESCONDIDO           ,San Diego ,92026,7607358414,33.154109941402,-117.123554235848,San Diego County
-118.117360788,33.8849733000001,1013,1578730719,WOODRUFF CARE HOME                 ,WOODRUFF CARE HOME                 ,88,16409 WOODRUFF AVENUE,,BELLFLOWER          ,Los Angeles,90706,5629256581,33.884973299636,-118.117360788452,Los Angeles County
-118.632161188,34.2159281360001,1014,1952875585,WOODLAKE LOVING CARE LLC,WOODLAKE LOVING CARE LLC,6,8016 WOODLAKE AVE,,WEST HILLS,Los Angeles,91304,8182176778,34.215928136472,-118.632161188234,Los Angeles County
-121.384444759,38.723951028,1015,1316632771,YELLOWTAIL HOME CARE INC,YELLOWTAIL HOME CARE,6,8513 YELLOWTAIL WAY,,ANTELOPE,SACRAMENTO,95843,916-868-4236,38.723951028066,-121.384444758941,Sacramento County
-116.94117911,33.730612799,1016,1447779343,DORTEN ENTERPRISES INC             ,YORKSHIRE VILLAGE                  ,88,26933 CORNELL STREET,,HEMET               ,Riverside,92544,9516581068,33.7306127994,-116.941179110176,Riverside County
-118.563525136,34.214064211,1017,1629750096,"WINNETKA HOME CARE, INC",WINNETKA HOME CARE,6,19733 HEMMINGWAY ST,,WINNETKA,LOS ANGELES,91306,818-434-9916,34.214064210753,-118.563525135891,Los Angeles County
-121.349560284,38.4646114650001,1018,1730825142,YOUNG AT HEART RCFE NO 3 INC,YOUNG AT HEART RCFE NO 3 INC,6,9375 BROWNSBERG WAY,,SACRAMENTO,Sacramento,95829,916-681-3689,38.464611465328,-121.349560283753,Sacramento County
-121.36444185,38.4655435330001,1019,1073251112,YOUNG AT HEART RCFE NO 5 INC,YOUNG AT HEART RCFE NO 5 INC,6,8039 CAYMUS DRIVE,,SACRAMENTO,Sacramento,95829,916-689-8882,38.465543532961,-121.364441849927,Sacramento County
-119.890587861,36.838662646,1020,1306582309,SIERRA MEADOWS SENIOR CARE INC,RIVER BLUFFS MEMORY CARE COMMUNITY,36,5425 W SPRUCE AVE,,FRESNO,FRESNO,93722,559-840-0452,36.83866264617,-119.890587860667,Fresno County
-118.583726696,34.2290654290001,1021,1184371585,MIRACLE ASSISTED LIVING INC,MIRACLE ASSISTED LIVING FACILITY,6,20648 LONDELIUS STREET,,WINNETKA,LOS ANGELES,93106,747-206-5390,34.229065428595,-118.583726696011,Los Angeles County
-118.129129986,33.8830880840001,1022,1679255053,SIMLA VILLAS INC,SIMLA VILLAS INC,15,16623 ARDMORE AVENUE,,BELLFLOWER,LOS ANGELES,90706,310-483-6965,33.883088083883,-118.129129986339,Los Angeles County
-118.640264225,34.1651837590001,1023,1699591610,"ALLIANCE HEALTH RCFE, INC.",ALLIANCE HEALTH RCFE,6,23601 CANZONET ST,,WOODLAND HILLS,LOS ANGELES,91367,818-426-1136,34.165183759371,-118.640264225491,Los Angeles County
-117.997632678,33.75924207,1024,1518604024,WESTMINSTER TERRACE LLC,WESTMINSTER TERRACE,152,7571 WESTMINSTER BLVD,,WESTMINSTER,ORANGE,92683,323-475-1800,33.759242069795,-117.997632677666,Orange County
-121.366892132,38.466753796,1025,1255079398,YOUNG AT HEART RCFE NO 4 INC,YOUNG AT HEART RCFE NO 4 INC,6,9012 COLOMBARD WAY,,SACRAMENTO,Sacramento,95829,916-682-6080,38.46675379596,-121.366892131682,Sacramento County
-121.366690882,38.4667540470001,1026,1023756517,YOUNG AT HEART RCFE NO 2 INC,YOUNG AT HEART RCFE NO 2 INC,6,9016 COLOMBARD WAY ,,SACRAMENTO,Sacramento,95829,916-681-0746,38.466754047417,-121.366690882187,Sacramento County
-121.366163325,38.466810206,1027,1225774631,YOUNG AT HEART RCFE NO 1 INC,YOUNG AT HEART RCFE NO 1 INC,6,9027 COLOMBARD WAY,,SACRAMENTO,Sacramento,95829,916-689-7378,38.466810206169,-121.366163325201,Sacramento County
-121.339676595,38.715280326,1028,1710763321,ARJAN CARE HOME INC,ARJAN CARE HOME,6,9320 PALMERSON DRIVE,,ANTELOPE,SACRAMENTO,95843,279-529-4110,38.715280326416,-121.339676594986,Sacramento County
-119.817764629,36.811030445,1029,1487335709,"EVERGREEN LIFE CRE HMES, INC",EVERGREEN COURT,6,1415 W SCOTT AVE,,FRESNO,FRESNO,93711,559-222-4876,36.811030445067,-119.817764628594,Fresno County
-118.403038512,34.2147477550001,1030,1023758117,ASHLEY'S GARDEN ELDERLY CARE INC,ASHLEY'S GARDEN ELDERLY CARE,6,7930 RHODES AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-642-0907,34.214747754957,-118.403038512172,Los Angeles County
-118.174794595,33.831907932,1031,1386458487,PEOPLECONNECT INC,SOMERSET HOMECARE,6,1309 E SOMERSET PLACE,,LONG BEACH,LOS ANGELES,90807,562-612-0436,33.831907931637,-118.174794594839,Los Angeles County
-118.301803813,33.952700796,1032,1508670183,ANGEL'S ON WING'S LLC,ANGEL'S ON WING'S,6,1440 WEST 92ND STREET,,LOS ANGELES,LOS ANGELES,90047,310-684-8859,33.952700795584,-118.301803813456,Los Angeles County
-121.318437439,38.700560615,1033,1972380475,WHOLESOME ELDERLY CARE HOMES LLC,WHOLESOME ELDERLY ON MAR VISTA,6,7401 MAR VISTA WAY,,CITRUS HEIGHTS,SACRAMENTO,95621,916-678-0268,38.700560614793,-121.318437439072,Sacramento County
-118.087784405,33.8563107950001,1034,1508547811,"TLT CARE ENDEAVOR, LLC",EUROPEAN CHRISTIAN HOME VI,6,19208 SHERYL AVE,,CERRITOS,LOS ANGELES,90703,562-397-2591,33.856310794994,-118.087784404907,Los Angeles County
-119.716400429,36.8608071310001,1035,1750999702,APRICOT MORNINGS INC,APRICOT MORNINGS III,6,248 W VERMONT AVE,,CLOVIS,FRESNO,93619,559-940-7483,36.860807131445,-119.716400429474,Fresno County
-119.660874847,36.864117648,1036,1316627607,CREST POINTE ASSISTED LIVING INC,CREST POINTE ASSISTED LIVING-PRESCOTT,6,2855 PRESCOTT AVE,,CLOVIS,FRESNO,93619,559-765-4321,36.864117647924,-119.660874847165,Fresno County
-116.794648633,32.8356895380001,1037,1336829852,ALPINE VIEW LODGE LLC,ALPINE VIEW LODGE,38,973 ARNOLD WAY,,ALPINE,SAN DIEGO,91901,619-445-5291,32.835689537664,-116.794648632592,San Diego County
-117.808744562,33.795919392,1038,1548945272,PARADISE RESIDENTIAL HOME CORPORATION,PARADISE RESIDENTIAL HOME,6,546 N WRIGHTWOOD DRIVE,,ORANGE,ORANGE,92869,714-516-2750,33.795919392163,-117.808744561769,Orange County
-118.069077506,33.900625582,1039,1225814098,TLT CARE ENDEAVOR LLC,EUROPEAN CHRISTIAN HOME V,6,14402 HELWIG AVE,,NORWALK,LOS ANGELES,90650,562-397-2591,33.900625581807,-118.069077505762,Los Angeles County
-118.179505308,33.937920734,1040,1043097264,CASA PAZ INC,CASA PAZ,7,5249 BATAVIA RD,,SOUTH GATE,LOS ANGELES,90280,562-889-7345,33.937920734257,-118.179505308242,Los Angeles County
-117.997340233,33.76102159,1041,1174213037,WESTMINSTER HOME INC,CIELO VISTA SENIOR LIVING,122,7571 WYOMING STREET,,WESTMINSTER,ORANGE,92683,714-793-9142,33.761021589749,-117.997340233064,Orange County
-118.414382664,34.211777125,1042,1801672209,"ELDERCARE HOMES, INC.","ELDERCARE HOMES, INC.",6,7754 COLDWATER CANYON AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-764-8545,34.211777124653,-118.414382663748,Los Angeles County
-121.241084543,38.645721343,1043,1306604335,PEARL CARE ASSISTED LIVING INC,PEARL CARE ASSISTED LIVING,6,8523 WINDING WAY,,FAIR OAKS,SACRAMENTO,95628,916-256-9400,38.645721342715,-121.241084542703,Sacramento County
-117.651499974,34.1409969810001,1044,1154902856,"ABJC GRACIOUS LIVING, INC.",GRACIOUS LIVING,6,2141 N. EUCLID AVE,,UPLAND,SAN BERNARDINO,91784,909-447-4851,34.140996981478,-117.651499974379,San Bernardino County
-117.840904164,33.884439791,1045,1407628266,"RAE HILL GROUP, LLC",RAE'S COTTAGE AT PLACENTIA,6,1265 SALVADOR DR. E,,PLACENTIA,ORANGE,92870,562-842-7539,33.884439791499,-117.840904164054,Orange County
-118.412713911,34.1737074420001,1046,1225815954,FIVE EIGHTEEN INC,WALNUT GARDEN VALLEY VILLAGE,6,12823 COLLINS ST,,VALLEY VILLAGE,LOS ANGELES,91607,818-358-2033,34.173707442439,-118.412713910645,Los Angeles County
-118.433415703,34.1992263980001,1047,1891456190,TERNER HOME,TERNER HOME 2,6,7056 MATILIJA AVE,,VAN NUYS,LOS ANGELES,91405,818-326-0336,34.199226398114,-118.433415702746,Los Angeles County
-117.646593879,34.135219545,1048,1720664576,"ABJC GRACIOUS LIVING, INC.",GRACIOUS LIVING,6,349 E. KENWOOD ST,,UPLAND,SAN BERNARDINO,91784,909-447-4851,34.135219545167,-117.646593878812,San Bernardino County
-117.897864477,33.9017805660001,1049,1427820281,CHRISTINE MARIE LLC,THE BEECHWOOD COTTAGE,6,1608 BEECHWOOD AVE,,FULLERTON,ORANGE,92835,562-842-7539,33.901780566155,-117.89786447673,Orange County
-117.168044288,32.6940287850001,1050,1255610986,PRRK HOLDINGS LLC,CORONADO RETIREMENT VILLAGE,120,299 PROSPECT PLACE,,CORONADO,SAN DIEGO,92118,619-437-1777,32.694028784844,-117.168044288255,San Diego County
-118.377146059,34.2555713950001,1051,1528745965,CACTUS FRONT HOMES LLC,CACTUS FRONT HOMES LLC,6,10187 WEALTHA AVE,,SUN VALLEY,LOS ANGELES,91352,747-223-2127,34.255571395278,-118.377146058892,Los Angeles County
-118.261519968,33.8905553120001,1052,1285416388,"ROSEVIEW TERRACE, LLC",ROSEVIEW TERRACE,6,15607 S. VISALIA AVE,,COMPTON,LOS ANGELES,90220,310-919-8272,33.890555311875,-118.2615199677,Los Angeles County
-118.49077139,34.2619308290001,1053,1184496283,A-1 ASCENDED SENIOR CARE INC,A-1 ASCENDED SENIOR CARE INC,6,16444 GERMAIN ST,,GRANADA HILLS,LOS ANGELES,91344,818-667-4915,34.261930829036,-118.490771389795,Los Angeles County
